gemeente,gemeente_id,bureau_label,bureau_zip,total_counted,cast,votes_ongeldig,votes_blanco,CDA,"AWPenLRR niet politiek, wel lokaal",Water Natuurlijk,Partij van de Arbeid (P.v.d.A.),VVD,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,ChristenUnie,50PLUS,Ons Water,West-Brabant Waterbreed,AWP niet politiek wel deskundig,Werken aan Water,Ouderen Appèl - Hart voor Water,"Groen, Water & Land",Natuurlijk BBW,Lokaal Waterbeheer,Verenigde Senioren Partij,ChristenUnie-SGP,Integer Liberaal,Partij Sociaal Cultureel Centrum (PSCC),Blanco lijst Gerritsen,Waterschapspartij PUUR.,Gemeentebelangen Drenthe~Overijssel,FNP,Lagere Lasten Burger,Waterbelang Venlo,Waterbelang Midden-Limburg,Waterbelang Heuvelland,Waterbelang Land van Weert + Leudal,Waterbelang Westelijke Mijnstreek,Waterbelang Venray en Maasduinen,Waterbelang Horst-Helden-Beesel,Waterbelang Parkstad,Lokaal Limburg,Waterbelang Maastricht,Waterschap@inwonersbelangen,"AWP niet politiek, wel deskundig",Waterschapspartij Zeeuws-Vlaanderen,Partij voor Zeeland,AWP Niet Politiek Wel Deskundig,Waterschapspartij Hollandse Delta,Hollandse Delta Natuurlijk,OUDERENPARTIJ,,Trots op Nederland (TROTS),Blanco lijst Capelle,SGP-ChristenUnie,Ons-Platteland,De Groenen,Socialistische Waterschapsvereniging,Forum Duurzaam Effectief Waterschap,De Republikeinse Politieke Partij,QUEER,Vrienden van de Berkel,Vereniging Dorpshuizen en Kleine Kernen,Betaalbaar Water,"Water, Wonen en Natuur",ChristenUnie/SGP,Werk aan Water Flevoland,OPA,votes_ongeldig_percentage,total_counted_percentage,"AWPenLRR niet politiek, wel lokaal_percentage",Partij van de Arbeid (P.v.d.A.)_percentage,CDA_percentage,votes_blanco_percentage,Partij voor de Dieren_percentage,ChristenUnie_percentage,cast_percentage,VVD_percentage,Staatkundig Gereformeerde Partij (SGP)_percentage,Water Natuurlijk_percentage,50PLUS_percentage,AWP niet politiek wel deskundig_percentage,Ons Water_percentage,West-Brabant Waterbreed_percentage,Werken aan Water_percentage,Ouderen Appèl - Hart voor Water_percentage,"Groen, Water & Land_percentage",Natuurlijk BBW_percentage,Verenigde Senioren Partij_percentage,Lokaal Waterbeheer_percentage,Partij Sociaal Cultureel Centrum (PSCC)_percentage,ChristenUnie-SGP_percentage,Integer Liberaal_percentage,Blanco lijst Gerritsen_percentage,Waterschapspartij PUUR._percentage,Gemeentebelangen Drenthe~Overijssel_percentage,FNP_percentage,Lagere Lasten Burger_percentage,Waterbelang Horst-Helden-Beesel_percentage,Waterbelang Maastricht_percentage,Waterbelang Parkstad_percentage,Waterbelang Venlo_percentage,Lokaal Limburg_percentage,Waterbelang Westelijke Mijnstreek_percentage,Waterbelang Midden-Limburg_percentage,Waterbelang Heuvelland_percentage,Waterbelang Land van Weert + Leudal_percentage,Waterbelang Venray en Maasduinen_percentage,Waterschap@inwonersbelangen_percentage,"AWP niet politiek, wel deskundig_percentage",AWP Niet Politiek Wel Deskundig_percentage,Partij voor Zeeland_percentage,Waterschapspartij Zeeuws-Vlaanderen_percentage,Waterschapspartij Hollandse Delta_percentage,Hollandse Delta Natuurlijk_percentage,OUDERENPARTIJ_percentage,None_percentage,Trots op Nederland (TROTS)_percentage,Blanco lijst Capelle_percentage,Ons-Platteland_percentage,SGP-ChristenUnie_percentage,QUEER_percentage,De Republikeinse Politieke Partij_percentage,Forum Duurzaam Effectief Waterschap_percentage,Socialistische Waterschapsvereniging_percentage,De Groenen_percentage,Vrienden van de Berkel_percentage,Vereniging Dorpshuizen en Kleine Kernen_percentage,Betaalbaar Water_percentage,"Water, Wonen en Natuur_percentage",Werk aan Water Flevoland_percentage,OPA_percentage,ChristenUnie/SGP_percentage
Utrecht,0344,Stembureau Sociëteit Dombra,3562 AL,561,1545,4,14,41,,128,107,39,3,70,48,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,30,,,,,,,,,,,,,,,,,,,,,,,,0.0071301247771836,1.0,,0.19073083778966132,0.07308377896613191,0.024955436720142603,0.12477718360071301,0.0855614973262032,2.7540106951871657,0.06951871657754011,0.0053475935828877,0.2281639928698752,0.10873440285204991,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06060606060606061,0.053475935828877004,,,,,,,,,,,,,,,,,,,,,,,
Utrecht,0344,Stembureau Zorgcentrum Zuylenstede,3563 VA,643,1904,7,34,66,,150,125,46,7,112,29,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,26,,,,,,,,,,,,,,,,,,,,,,,,0.01088646967340591,1.0,,0.19440124416796267,0.1026438569206843,0.05287713841368585,0.17418351477449456,0.04510108864696734,2.9611197511664074,0.07153965785381027,0.01088646967340591,0.2332814930015552,0.06220839813374806,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06531881804043546,0.04043545878693624,,,,,,,,,,,,,,,,,,,,,,,
Utrecht,0344,Stembureau Castellum Hoge Woerd,3454 PB,398,594,1,5,42,,131,33,70,5,48,21,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,27,,,,,,,,,,,,,,,,,,,,,,,,0.002512562814070352,1.0,,0.0829145728643216,0.10552763819095477,0.01256281407035176,0.12060301507537688,0.052763819095477386,1.4924623115577889,0.17587939698492464,0.01256281407035176,0.32914572864321606,0.03015075376884422,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022613065326633167,0.0678391959798995,,,,,,,,,,,,,,,,,,,,,,,
Utrecht,0344,Stembureau Huis aan de Vecht,3563 TA,650,1945,9,20,50,,124,138,42,6,91,49,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,38,,,,,,,,,,,,,,,,,,,,,,,,0.013846153846153847,1.0,,0.2123076923076923,0.07692307692307693,0.03076923076923077,0.14,0.07538461538461538,2.9923076923076923,0.06461538461538462,0.009230769230769232,0.19076923076923077,0.1123076923076923,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.05846153846153846,,,,,,,,,,,,,,,,,,,,,,,
Utrecht,0344,Stembureau OBO De Klopvaart,3564 XZ,342,1733,0,13,21,,82,56,15,1,61,35,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,18,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.16374269005847952,0.06140350877192982,0.038011695906432746,0.1783625730994152,0.1023391812865497,5.067251461988304,0.043859649122807015,0.0029239766081871343,0.23976608187134502,0.07602339181286549,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07894736842105263,0.05263157894736842,,,,,,,,,,,,,,,,,,,,,,,
Utrecht,0344,Stembureau Verpleeghuis Rosendael,3564 GV,822,1966,5,30,75,,166,207,63,6,103,43,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,41,,,,,,,,,,,,,,,,,,,,,,,,0.006082725060827251,1.0,,0.2518248175182482,0.09124087591240876,0.0364963503649635,0.12530413625304138,0.052311435523114354,2.391727493917275,0.07664233576642336,0.0072992700729927005,0.20194647201946472,0.051094890510948905,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09245742092457421,0.049878345498783457,,,,,,,,,,,,,,,,,,,,,,,
Utrecht,0344,Stembureau Buurthuis De Boog,3564 ES,552,1704,10,37,36,,107,139,30,9,86,49,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,28,,,,,,,,,,,,,,,,,,,,,,,,0.018115942028985508,1.0,,0.25181159420289856,0.06521739130434782,0.06702898550724638,0.15579710144927536,0.08876811594202899,3.0869565217391304,0.05434782608695652,0.016304347826086956,0.19384057971014493,0.06159420289855073,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06159420289855073,0.050724637681159424,,,,,,,,,,,,,,,,,,,,,,,
Utrecht,0344,Stembureau Katholieke basisschool Mattheus,3564 RA,613,2390,5,29,35,,133,165,41,13,85,29,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,35,,,,,,,,,,,,,,,,,,,,,,,,0.008156606851549755,1.0,,0.26916802610114193,0.057096247960848286,0.04730831973898858,0.13866231647634583,0.04730831973898858,3.898858075040783,0.06688417618270799,0.021207177814029365,0.2169657422512235,0.0701468189233279,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05546492659053834,0.057096247960848286,,,,,,,,,,,,,,,,,,,,,,,
Utrecht,0344,Stembureau OBS De Koekoek,3514 TT,842,1464,1,49,53,,248,101,136,8,164,32,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,78,,,,,,,,,,,,,,,,,,,,,,,,0.0011876484560570072,1.0,,0.11995249406175772,0.06294536817102138,0.05819477434679335,0.19477434679334918,0.03800475059382423,1.7387173396674585,0.16152019002375298,0.009501187648456057,0.29453681710213775,0.00831353919239905,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017814726840855107,0.09263657957244656,,,,,,,,,,,,,,,,,,,,,,,
Utrecht,0344,Stembureau St. Josephkerk,3515 EM,847,994,0,15,46,,283,96,92,6,173,51,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,65,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.11334120425029516,0.05430932703659976,0.01770956316410862,0.20425029515938606,0.0602125147579693,1.1735537190082646,0.10861865407319952,0.0070838252656434475,0.33412042502951594,0.015348288075560802,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025974025974025976,0.07674144037780402,,,,,,,,,,,,,,,,,,,,,,,
Utrecht,0344,Stembureau OBS De Koekoek,3514 TT,889,1477,4,37,44,,319,97,119,2,152,34,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,103,,,,,,,,,,,,,,,,,,,,,,,,0.0044994375703037125,1.0,,0.10911136107986502,0.049493813273340834,0.04161979752530934,0.17097862767154107,0.03824521934758155,1.6614173228346456,0.13385826771653545,0.0022497187851518562,0.35883014623172105,0.012373453318335208,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008998875140607425,0.11586051743532058,,,,,,,,,,,,,,,,,,,,,,,
Utrecht,0344,Stembureau Sportschool Olympia,3515 AG,729,1419,4,36,41,,230,83,80,4,179,21,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,67,,,,,,,,,,,,,,,,,,,,,,,,0.0054869684499314125,1.0,,0.11385459533607682,0.056241426611796985,0.04938271604938271,0.24554183813443073,0.02880658436213992,1.9465020576131686,0.10973936899862825,0.0054869684499314125,0.31550068587105623,0.01783264746227709,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015089163237311385,0.09190672153635117,,,,,,,,,,,,,,,,,,,,,,,
Utrecht,0344,Stembureau Stadsboerderij/Speeltuin Griftsteede,3514 XR,998,1464,3,31,60,,407,107,91,0,191,40,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,70,,,,,,,,,,,,,,,,,,,,,,,,0.003006012024048096,1.0,,0.10721442885771543,0.06012024048096192,0.031062124248496994,0.19138276553106212,0.04008016032064128,1.4669338677354709,0.09118236472945891,,0.40781563126252507,0.012024048096192385,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02004008016032064,0.07014028056112225,,,,,,,,,,,,,,,,,,,,,,,
Utrecht,0344,Stembureau Gymzaal Maria van Reedestraat,3515 XJ,956,1419,1,28,68,,328,106,101,3,181,44,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,90,,,,,,,,,,,,,,,,,,,,,,,,0.0010460251046025104,1.0,,0.1108786610878661,0.07112970711297072,0.029288702928870293,0.1893305439330544,0.04602510460251046,1.4843096234309623,0.10564853556485355,0.0031380753138075313,0.34309623430962344,0.014644351464435146,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021966527196652718,0.09414225941422594,,,,,,,,,,,,,,,,,,,,,,,
Utrecht,0344,Stembureau Buurthuis De Leeuw,3515 EA,1344,2902,8,39,72,,398,237,114,11,260,69,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,113,,,,,,,,,,,,,,,,,,,,,,,,0.005952380952380952,1.0,,0.17633928571428573,0.05357142857142857,0.029017857142857144,0.19345238095238096,0.05133928571428571,2.1592261904761907,0.08482142857142858,0.00818452380952381,0.2961309523809524,0.025297619047619048,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026785714285714284,0.08407738095238096,,,,,,,,,,,,,,,,,,,,,,,
Utrecht,0344,Stembureau ZIMIHC theater Wittevrouwen,3572 SP,1161,1778,0,22,59,,469,127,137,15,200,37,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,95,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.10938845822566753,0.050818260120585705,0.018949181739879414,0.17226528854435832,0.03186907838070629,1.5314384151593454,0.11800172265288544,0.012919896640826873,0.40396210163652024,0.007751937984496124,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01119724375538329,0.0818260120585702,,,,,,,,,,,,,,,,,,,,,,,
Utrecht,0344,Stembureau Jenaplanschool Wittevrouwen,3572 HD,1481,1950,7,45,79,,683,140,169,3,197,48,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,139,,,,,,,,,,,,,,,,,,,,,,,,0.004726536124240378,1.0,,0.09453072248480757,0.053342336259284265,0.03038487508440243,0.13301823092505063,0.03241053342336259,1.3166779203241052,0.11411208642808914,0.002025658338960162,0.4611748818365969,0.009453072248480757,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006076975016880486,0.09385550303848751,,,,,,,,,,,,,,,,,,,,,,,
Utrecht,0344,Stembureau Jenaplanschool Wittevrouwen,3572 TJ,973,2010,6,34,50,,396,90,130,4,171,25,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,83,,,,,,,,,,,,,,,,,,,,,,,,0.006166495375128468,1.0,,0.09249743062692703,0.051387461459403906,0.03494347379239465,0.17574511819116137,0.025693730729701953,2.065775950668037,0.13360739979445016,0.0041109969167523125,0.40698869475847893,0.006166495375128468,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018499486125385406,0.08530318602261049,,,,,,,,,,,,,,,,,,,,,,,
Utrecht,0344,Stembureau School Nimeto Utrecht,3572 LP,849,1735,1,23,38,,310,94,137,7,134,30,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,67,,,,,,,,,,,,,,,,,,,,,,,,0.001177856301531213,1.0,,0.11071849234393404,0.0447585394581861,0.027090694935217905,0.15783274440518258,0.0353356890459364,2.0435806831566548,0.16136631330977622,0.008244994110718492,0.3651354534746761,0.015312131919905771,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02237926972909305,0.07891637220259129,,,,,,,,,,,,,,,,,,,,,,,
Utrecht,0344,Stembureau Nieuw Bleyenburg / Wijkcentrum de Helden,3572 LA,1089,1927,2,33,68,,397,138,116,8,176,60,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,67,,,,,,,,,,,,,,,,,,,,,,,,0.0018365472910927456,1.0,,0.12672176308539945,0.06244260789715335,0.030303030303030304,0.16161616161616163,0.05509641873278237,1.7695133149678604,0.10651974288337925,0.0073461891643709825,0.36455463728191,0.03213957759412305,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02203856749311295,0.06152433425160698,,,,,,,,,,,,,,,,,,,,,,,
Utrecht,0344,Stembureau RK Kerk,3571 VK,1353,1726,5,32,110,,470,173,201,14,152,88,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,101,,,,,,,,,,,,,,,,,,,,,,,,0.003695491500369549,1.0,,0.1278640059127864,0.08130081300813008,0.023651145602365115,0.1123429416112343,0.06504065040650407,1.2756836659275683,0.14855875831485588,0.010347376201034738,0.3473762010347376,0.016999260901699925,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015521064301552107,0.07464892830746489,,,,,,,,,,,,,,,,,,,,,,,
Utrecht,0344,Stembureau Jeruzalemkerk,3571 NN,1184,1684,1,34,122,,359,163,147,9,162,64,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,104,,,,,,,,,,,,,,,,,,,,,,,,0.0008445945945945946,1.0,,0.13766891891891891,0.10304054054054054,0.028716216216216218,0.13682432432432431,0.05405405405405406,1.4222972972972974,0.1241554054054054,0.007601351351351352,0.3032094594594595,0.017736486486486486,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02787162162162162,0.08783783783783784,,,,,,,,,,,,,,,,,,,,,,,
Utrecht,0344,Stembureau USV Hercules,3573 PV,789,1112,1,24,51,,289,89,115,6,120,27,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,46,,,,,,,,,,,,,,,,,,,,,,,,0.0012674271229404308,1.0,,0.11280101394169835,0.06463878326996197,0.030418250950570342,0.1520912547528517,0.034220532319391636,1.409378960709759,0.14575411913814956,0.0076045627376425855,0.36628643852978454,0.026615969581749048,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.031685678073510776,0.058301647655259824,,,,,,,,,,,,,,,,,,,,,,,
Utrecht,0344,Stembureau OBS Voordorp,3573 BK,1000,1535,4,23,62,,322,162,123,13,136,43,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,83,,,,,,,,,,,,,,,,,,,,,,,,0.004,1.0,,0.162,0.062,0.023,0.136,0.043,1.535,0.123,0.013,0.322,0.037,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019,0.083,,,,,,,,,,,,,,,,,,,,,,,
Utrecht,0344,Stembureau Zorgcentrum Tuindorp-Oost,3571 KE,560,999,2,26,58,,174,78,64,3,73,25,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,36,,,,,,,,,,,,,,,,,,,,,,,,0.0035714285714285713,1.0,,0.1392857142857143,0.10357142857142858,0.04642857142857143,0.13035714285714287,0.044642857142857144,1.7839285714285715,0.11428571428571428,0.005357142857142857,0.3107142857142857,0.055357142857142855,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03214285714285714,0.06428571428571428,,,,,,,,,,,,,,,,,,,,,,,
Utrecht,0344,Stembureau OBS Tuindorp,3571 EN,1294,2027,2,25,87,,483,168,194,2,160,50,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,106,,,,,,,,,,,,,,,,,,,,,,,,0.0015455950540958269,1.0,,0.12982998454404945,0.06723338485316847,0.019319938176197836,0.12364760432766615,0.03863987635239567,1.5664605873261206,0.14992272024729522,0.0015455950540958269,0.3732612055641422,0.012364760432766615,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021638330757341576,0.08191653786707882,,,,,,,,,,,,,,,,,,,,,,,
Utrecht,0344,Stembureau Krammstate,3571 AX,718,1396,2,40,52,,250,59,63,3,122,53,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,90,,,,,,,,,,,,,,,,,,,,,,,,0.002785515320334262,1.0,,0.08217270194986072,0.07242339832869081,0.055710306406685235,0.16991643454038996,0.07381615598885793,1.9442896935933147,0.08774373259052924,0.004178272980501393,0.34818941504178275,0.01532033426183844,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.020891364902506964,0.12534818941504178,,,,,,,,,,,,,,,,,,,,,,,
Utrecht,0344,Stembureau Parnassos,3581 GK,860,1143,4,32,40,,287,103,85,6,182,53,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,78,,,,,,,,,,,,,,,,,,,,,,,,0.004651162790697674,1.0,,0.11976744186046512,0.046511627906976744,0.037209302325581395,0.2116279069767442,0.06162790697674419,1.3290697674418606,0.09883720930232558,0.0069767441860465115,0.33372093023255817,0.004651162790697674,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02558139534883721,0.09069767441860466,,,,,,,,,,,,,,,,,,,,,,,
Utrecht,0344,Stembureau Nieuwe Regentesseschool,3581 GL,857,1796,5,32,47,,258,90,131,5,179,39,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,87,,,,,,,,,,,,,,,,,,,,,,,,0.005834305717619603,1.0,,0.10501750291715285,0.05484247374562427,0.03733955659276546,0.2088681446907818,0.045507584597432905,2.0956826137689615,0.1528588098016336,0.005834305717619603,0.30105017502917153,0.009334889148191364,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015169194865810968,0.10151691948658109,,,,,,,,,,,,,,,,,,,,,,,
Utrecht,0344,Stembureau Gymzaal Schoolplein,3581 PX,914,1196,0,43,54,,286,104,158,4,152,48,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,82,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.1137855579868709,0.05908096280087528,0.047045951859956234,0.16630196936542668,0.0525164113785558,1.3085339168490153,0.17286652078774617,0.00437636761487965,0.31291028446389496,0.007658643326039387,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.020787746170678335,0.08971553610503283,,,,,,,,,,,,,,,,,,,,,,,
Utrecht,0344,Stembureau Podium Oost,3581 LJ,1196,1448,4,45,85,,390,130,169,6,219,55,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,95,,,,,,,,,,,,,,,,,,,,,,,,0.0033444816053511705,1.0,,0.10869565217391304,0.07107023411371237,0.03762541806020067,0.18311036789297658,0.04598662207357859,1.2107023411371238,0.14130434782608695,0.005016722408026756,0.32608695652173914,0.017558528428093644,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021739130434782608,0.0794314381270903,,,,,,,,,,,,,,,,,,,,,,,
Utrecht,0344,Stembureau Sporting '70,3573 PV,360,911,0,10,25,,123,52,56,0,37,20,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,38,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.14444444444444443,0.06944444444444445,0.027777777777777776,0.10277777777777777,0.05555555555555555,2.5305555555555554,0.15555555555555556,,0.3416666666666667,0.005555555555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019444444444444445,0.10555555555555556,,,,,,,,,,,,,,,,,,,,,,,
Utrecht,0344,Stembureau Basisschool De Odyssee,3581 MJ,1029,1509,5,29,54,,333,109,164,8,193,34,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,102,,,,,,,,,,,,,,,,,,,,,,,,0.004859086491739553,1.0,,0.10592808551992225,0.052478134110787174,0.028182701652089408,0.18756073858114675,0.03304178814382896,1.466472303206997,0.15937803692905733,0.007774538386783284,0.3236151603498542,0.010689990281827016,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02040816326530612,0.09912536443148688,,,,,,,,,,,,,,,,,,,,,,,
Utrecht,0344,Stembureau Geerteschool,3582 AX,992,2008,4,33,63,,360,86,113,2,200,35,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,96,,,,,,,,,,,,,,,,,,,,,,,,0.004032258064516129,1.0,,0.08669354838709678,0.06350806451612903,0.03326612903225806,0.20161290322580644,0.03528225806451613,2.024193548387097,0.11391129032258064,0.0020161290322580645,0.3629032258064516,0.016129032258064516,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021169354838709676,0.0967741935483871,,,,,,,,,,,,,,,,,,,,,,,
Utrecht,0344,Stembureau Buurthuis Sterrenzicht,3582 PL,649,1364,4,24,43,,188,65,64,5,144,16,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,46,,,,,,,,,,,,,,,,,,,,,,,,0.0061633281972265025,1.0,,0.10015408320493066,0.0662557781201849,0.03697996918335902,0.2218798151001541,0.02465331278890601,2.1016949152542375,0.09861325115562404,0.007704160246533128,0.2896764252696456,0.06933744221879815,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05084745762711865,0.07087827426810478,,,,,,,,,,,,,,,,,,,,,,,
Utrecht,0344,Stembureau Gymzaal Burg. Fockema Andreaelaan,3582 KA,1318,2810,1,67,94,,476,123,112,9,243,35,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,174,,,,,,,,,,,,,,,,,,,,,,,,0.0007587253414264037,1.0,,0.09332321699544764,0.07132018209408195,0.05083459787556904,0.18437025796661607,0.026555386949924126,2.1320182094081943,0.08497723823975721,0.006828528072837633,0.3611532625189681,0.01896813353566009,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0204855842185129,0.13201820940819423,,,,,,,,,,,,,,,,,,,,,,,
Utrecht,0344,Stembureau Prof. Kohnstammschool,3582 HD,620,1505,2,11,49,,201,80,81,10,84,34,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,59,,,,,,,,,,,,,,,,,,,,,,,,0.0032258064516129032,1.0,,0.12903225806451613,0.07903225806451612,0.017741935483870968,0.13548387096774195,0.054838709677419356,2.4274193548387095,0.13064516129032258,0.016129032258064516,0.3241935483870968,0.01129032258064516,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024193548387096774,0.09516129032258064,,,,,,,,,,,,,,,,,,,,,,,
Utrecht,0344,Stembureau Rode Kruis,3582 GE,736,1223,3,19,40,,245,84,44,5,180,27,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,71,,,,,,,,,,,,,,,,,,,,,,,,0.004076086956521739,1.0,,0.11413043478260869,0.05434782608695652,0.025815217391304348,0.24456521739130435,0.036684782608695655,1.6616847826086956,0.059782608695652176,0.006793478260869565,0.3328804347826087,0.021739130434782608,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03260869565217391,0.09646739130434782,,,,,,,,,,,,,,,,,,,,,,,
Utrecht,0344,Stembureau Utrechtse Schoolvereniging,3583 BP,1309,1687,2,26,77,,478,144,190,7,212,62,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,84,,,,,,,,,,,,,,,,,,,,,,,,0.0015278838808250573,1.0,,0.11000763941940413,0.058823529411764705,0.019862490450725745,0.16195569136745608,0.04736440030557677,1.2887700534759359,0.14514896867838045,0.0053475935828877,0.3651642475171887,0.0213903743315508,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.020626432391138275,0.06417112299465241,,,,,,,,,,,,,,,,,,,,,,,
Utrecht,0344,Stembureau De Hoogstraat Revalidatie,3583 TM,1198,1910,2,29,56,,495,108,180,8,185,45,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,76,,,,,,,,,,,,,,,,,,,,,,,,0.001669449081803005,1.0,,0.09015025041736227,0.04674457429048414,0.024207011686143573,0.15442404006677796,0.037562604340567615,1.5943238731218699,0.15025041736227046,0.00667779632721202,0.41318864774624375,0.009181969949916527,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028380634390651086,0.06343906510851419,,,,,,,,,,,,,,,,,,,,,,,
Utrecht,0344,Stembureau Daltonschool Rijnsweerd,3584 GV,1039,1862,4,27,68,,347,104,171,5,141,57,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,110,,,,,,,,,,,,,,,,,,,,,,,,0.0038498556304138597,1.0,,0.10009624639076034,0.06544754571703561,0.02598652550529355,0.13570741097208855,0.0548604427333975,1.7921077959576517,0.1645813282001925,0.004812319538017324,0.3339749759384023,0.015399422521655439,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019249278152069296,0.10587102983638114,,,,,,,,,,,,,,,,,,,,,,,
Utrecht,0344,Stembureau University College Utrecht,3584 EE,557,1634,1,13,39,,205,42,84,3,69,30,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,61,,,,,,,,,,,,,,,,,,,,,,,,0.0017953321364452424,1.0,,0.07540394973070018,0.07001795332136446,0.02333931777378815,0.12387791741472172,0.05385996409335727,2.933572710951526,0.15080789946140036,0.005385996409335727,0.36804308797127466,0.00718132854578097,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03590664272890485,0.10951526032315978,,,,,,,,,,,,,,,,,,,,,,,
