,articlecode,category,heading,href,price,quality,swatches
211,0744786001,ladies_swimwear_bikinisets_tops,Padded bikinitop,/nl_nl/productpage.0744786001.html,19.99,,['Zwart']
212,0784460001,ladies_shirtsblouses_blouses,Linnen blouse,/nl_nl/productpage.0784460001.html,19.99,PREMIUM QUALITY,['Wit']
213,0188183023,ladies_swimwear_swimsuits,Shaping badpak,/nl_nl/productpage.0188183023.html,29.99,,['Lichtblauw/wit gestreept']
214,0749699002,ladies_tops_vests,Straptop met V-hals,/nl_nl/productpage.0749699002.html,14.99,,['Gebroken wit']
215,0766153001,ladies_skirts_shortskirts,Plissérok,/nl_nl/productpage.0766153001.html,24.99,,['Zwart/wit dessin']
216,0727616001,ladies_dresses_shortdresses,Off-the-shoulderjurk,/nl_nl/productpage.0727616001.html,24.99,,['Kakigroen']
217,0781613001,ladies_blazerswaistcoats_blazers,Lange blazer,/nl_nl/productpage.0781613001.html,29.99,,['Wit']
218,0758840001,ladies_swimwear_bikinisets_bottoms,Bikinitanga,/nl_nl/productpage.0758840001.html,9.99,,['Geel/bloemen']
219,0640154007,ladies_dresses_shortdresses,Cold-shoulderjurk,/nl_nl/productpage.0640154007.html,24.99,,['Donkergroen']
220,0714790008,ladies_jeans_loose,Mom Jeans,/nl_nl/productpage.0714790008.html,29.99,,['Lichtblauw']
221,0300024013,ladies_maternity_jeans,MAMA Super Skinny Jeans,/nl_nl/productpage.0300024013.html,29.99,,['Denimblauw/wassing']
222,0637283010,ladies_dresses_shortdresses,Jurk met ceintuur,/nl_nl/productpage.0637283010.html,34.99,,['Donkergroen/wit gestreept']
223,0783082001,ladies_dresses_maxidresses,Satijnen kaftan,/nl_nl/productpage.0783082001.html,59.99,,['Wit/paisleydessin']
224,0726938001,ladies_swimwear_swimsuits,Badpak met cutout,/nl_nl/productpage.0726938001.html,24.99,,['Zwart']
225,0732429003,ladies_dresses_mididresses,Kanten midi-jurk,/nl_nl/productpage.0732429003.html,69.99,,['Oudroze']
226,0783346001,ladies_trousers_chinosslacks,Enkellange pantalon,/nl_nl/productpage.0783346001.html,14.99,,['Zwart']
227,0748236002,ladies_swimwear_bikinisets_tops,Padded triangelbikinitop,/nl_nl/productpage.0748236002.html,17.99,,['Blauw/zebradessin']
228,0590928001,ladies_swimwear_bikinitops,Push-up triangelbikinitop,/nl_nl/productpage.0590928001.html,17.99,,['Zwart']
229,0689021002,ladies_swimwear_bikinisets_tops,Padded bandeaubikinitop,/nl_nl/productpage.0689021002.html,19.99,,['Zwart']
230,0742933003,ladies_swimwear_swimsuits,Badpak met V-decolleté,/nl_nl/productpage.0742933003.html,14.99,,['Zwart']
231,0721298001,ladies_dresses_mididresses,Overslagjurk met volant,/nl_nl/productpage.0721298001.html,19.99,,['Zwart/bloemetjes']
232,0188183022,ladies_swimwear_swimsuits,Shaping badpak,/nl_nl/productpage.0188183022.html,29.99,,['Zwart/zebradessin']
233,0708868003,ladies_dresses_shortdresses,Jurk met borduursel,/nl_nl/productpage.0708868003.html,39.99,,['Nevelgroen']
234,0774992001,ladies_maternity_jeans,MAMA Skinny Ankle Jeans,/nl_nl/productpage.0774992001.html,39.99,,['Grijs']
235,0782566001,ladies_dresses_maxidresses,Tricot maxi-jurk,/nl_nl/productpage.0782566001.html,19.99,,['Zwart']
236,0744180001,ladies_dresses_shortdresses,Overslagjurk met V-hals,/nl_nl/productpage.0744180001.html,29.99,,['Donker poederroze']
237,0741356004,ladies_shorts_jeans,Denim short,/nl_nl/productpage.0741356004.html,19.99,,['Nearly black']
238,0749699001,ladies_tops_vests,Straptop met V-hals,/nl_nl/productpage.0749699001.html,14.99,,['Zwart']
239,0188183016,ladies_swimwear_swimsuits,Shaping badpak,/nl_nl/productpage.0188183016.html,29.99,,['Zwart/wit gestreept']
240,0746487002,ladies_dresses_shortdresses,Jurk met borduursel,/nl_nl/productpage.0746487002.html,44.99,,['Donkergrijs']
241,0590928019,ladies_swimwear_bikinitops,Push-up triangelbikinitop,/nl_nl/productpage.0590928019.html,17.99,,['Poederroze/zebradessin']
242,0774117001,ladies_trousers_flare,Zijden broek,/nl_nl/productpage.0774117001.html,99.00,PREMIUM QUALITY,['Zwart']
243,0749615001,ladies_trousers_chinosslacks,Enkellange pantalon,/nl_nl/productpage.0749615001.html,29.99,,['Zwart']
244,0702790004,ladies_dresses_mididresses,Midi-jurk,/nl_nl/productpage.0702790004.html,29.99,,['Lichtgroen/bloemen']
245,0744893004,ladies_dresses_mididresses,Jurk met knoopsluiting,/nl_nl/productpage.0744893004.html,29.99,,['Wit/donkerblauw gestreept']
246,0744787001,ladies_swimwear_bikinisets_bottoms,Bikinislip - High waist,/nl_nl/productpage.0744787001.html,17.99,,['Zwart']
247,0733076004,ladies_dresses_maxidresses,Jurk met V-hals,/nl_nl/productpage.0733076004.html,39.99,,['Grijsblauw']
248,0731160005,ladies_jeans_skinny_skinnyregular,Shaping Skinny Regular Jeans,/nl_nl/productpage.0731160005.html,49.99,PREMIUM QUALITY,['Denimblauw']
249,0776237003,ladies_swimwear_bikinisets_tops,Balconettebikinitop,/nl_nl/productpage.0776237003.html,14.99,,['Roestbruin/witte stippen']
250,0640156009,ladies_jumpsuits_short,Jumpsuit met kant,/nl_nl/productpage.0640156009.html,29.99,,['Donkergroen']
251,0777043002,ladies_swimwear_bikinisets_bottoms,Cheeky bikinitanga,/nl_nl/productpage.0777043002.html,12.99,,['Blauw/zebradessin']
252,0554479005,ladies_shorts,Twill short - High waist,/nl_nl/productpage.0554479005.html,14.99,,['Licht denimblauw']
253,0790666001,ladies_jumpsuits_long,Jumpsuit met strikceintuur,/nl_nl/productpage.0790666001.html,29.99,,['Beige/goudkleurige strepen']
254,0714828004,ladies_dresses_mididresses,Overslagjurk met dessin,/nl_nl/productpage.0714828004.html,24.99,,['Rood/slangenleerdessin']
255,0656304003,ladies_jumpsuits,Korte jumpsuit met kant,/nl_nl/productpage.0656304003.html,29.99,,['Helderrood']
256,0730683001,ladies_sport_bottoms_trousers,Yogalegging - Shaping waist,/nl_nl/productpage.0730683001.html,24.99,,['Zwart']
257,0643193002,ladies_dresses_shortdresses,Overslagjurk met volants,/nl_nl/productpage.0643193002.html,24.99,,['Zwart/bloemen']
258,0690936002,ladies_trousers_joggers,Linnen joggers,/nl_nl/productpage.0690936002.html,29.99,PREMIUM QUALITY,['Donkerblauw']
259,0780340001,ladies_plus_jacketsblazers,H&M+ Boxy denim jack,/nl_nl/productpage.0780340001.html,24.99,,['Denimblauw']
260,0744304002,ladies_swimwear_bikinisets_tops,Push-up triangelbikinitop,/nl_nl/productpage.0744304002.html,17.99,,['Zwart']
261,0690936006,ladies_trousers_joggers,Linnen joggers,/nl_nl/productpage.0690936006.html,29.99,PREMIUM QUALITY,['Lichtbeige']
262,0799997001,ladies_dresses_shortdresses,Kanten jurk met trompetmouwen,/nl_nl/productpage.0799997001.html,34.99,,['Roomwit']
263,0399087014,ladies_jeans_skinny_skinnylow,Super Skinny Low Jeans,/nl_nl/productpage.0399087014.html,19.99,,['Denimblauw']
264,0351484002,ladies_swimwear_bikinibottoms,Bikinislip,/nl_nl/productpage.0351484002.html,12.99,,['Zwart']
265,0567532004,ladies_maternity_nursing,MAMA Set van 2 voedings-bh‘s,/nl_nl/productpage.0567532004.html,24.99,,['Zwart/donkergrijs']
266,0765948002,ladies_jumpsuits_long,Jumpsuit met V-hals,/nl_nl/productpage.0765948002.html,24.99,,['Zwart/wit dessin']
267,0790663003,ladies_skirts_midiskirts,Gedrapeerde tricot rok,/nl_nl/productpage.0790663003.html,29.99,,['Lichtbeige']
268,0714730002,ladies_jumpsuits_short,Chiffon jumpsuit,/nl_nl/productpage.0714730002.html,24.99,,['Zwart']
269,0716348001,ladies_dresses_shortdresses,Korte T-shirtjurk,/nl_nl/productpage.0716348001.html,14.99,,['Zwart']
270,0690936003,ladies_trousers_joggers,Linnen joggers,/nl_nl/productpage.0690936003.html,29.99,PREMIUM QUALITY,['Zwart']
271,0744906006,ladies_dresses_shortdresses,Jurk met dessin,/nl_nl/productpage.0744906006.html,29.99,,['Zwart/zebradessin']
272,0733936001,ladies_swimwear_bikinisets_bottoms,Cheeky bikinitanga,/nl_nl/productpage.0733936001.html,12.99,,['Geel/bloemetjes']
273,0636455005,ladies_blazerswaistcoats_blazers,Rechte blazer,/nl_nl/productpage.0636455005.html,29.99,,['Lichtblauw']
274,0731960004,ladies_dresses_maxidresses,Maxi-jurk met volant,/nl_nl/productpage.0731960004.html,19.99,,['Zwart/bloemen']
275,0664319021,ladies_trousers_chinosslacks,Paperbagbroek,/nl_nl/productpage.0664319021.html,14.99,,['Zwart/gestreept']
276,0188183015,ladies_swimwear_swimsuits,Shaping badpak,/nl_nl/productpage.0188183015.html,29.99,,['Donker kakigroen']
277,0733935003,ladies_swimwear_bikinisets_tops,Triangelbikinitop,/nl_nl/productpage.0733935003.html,17.99,,['Zwart']
278,0699424003,ladies_swimwear_bikinibottoms,Bikinislip,/nl_nl/productpage.0699424003.html,12.99,,['Beige/slangenleerdessin']
279,0753724003,ladies_dresses_shortdresses,Jurk met strikdetails,/nl_nl/productpage.0753724003.html,19.99,,['Zwart']
280,0760069001,ladies_shorts,Set van 2 tricot fietsshorts,/nl_nl/productpage.0760069001.html,12.99,,['Zwart']
281,0757266002,ladies_swimwear_swimsuits,Badpak met volant,/nl_nl/productpage.0757266002.html,29.99,,['Zwart']
282,0750409001,ladies_dresses_mididresses,Jurk van ribtricot,/nl_nl/productpage.0750409001.html,14.99,,['Zwart']
283,0525518008,ladies_shorts_jeans,Denim short - Boyfriend,/nl_nl/productpage.0525518008.html,24.99,,['Denimblauw/wassing']
284,0736530001,ladies_lingerie_bras_pushup,Kanten push-up bh,/nl_nl/productpage.0736530001.html,14.99,,['Zwart']
285,0621381012,ladies_jeans_highwaisted,Super Skinny High Jeans,/nl_nl/productpage.0621381012.html,19.99,,['Zwart/trashed']
286,0745091003,ladies_trousers_joggers,Joggers met persvouwen,/nl_nl/productpage.0745091003.html,29.99,,['Zwart']
287,0684209001,ladies_swimwear_bikinitops,Triangelbikinitop,/nl_nl/productpage.0684209001.html,14.99,,['Rood/geribd']
288,0704698001,ladies_dresses_shortdresses,Kanten jurk,/nl_nl/productpage.0704698001.html,49.99,,['Blauwgrijs']
289,0762630007,ladies_dresses_mididresses,Kaftanjurk,/nl_nl/productpage.0762630007.html,29.99,,['Blauw/batikdessin']
290,0744906001,ladies_dresses_shortdresses,Jurk met dessin,/nl_nl/productpage.0744906001.html,29.99,,['Donkergeel']
291,0401044032,ladies_dresses_shortdresses,T-shirtjurk van viscose,/nl_nl/productpage.0401044032.html,24.99,,['Oudroze']
292,0773158002,ladies_swimwear_swimsuits,Shaping badpak,/nl_nl/productpage.0773158002.html,34.99,,['Wit']
293,0752516003,ladies_trousers_slim,Paperbagbroek van linnenmix,/nl_nl/productpage.0752516003.html,24.99,,['Zwart']
294,0748236001,ladies_swimwear_bikinisets_tops,Padded triangelbikinitop,/nl_nl/productpage.0748236001.html,17.99,,['Zwart']
295,0684209004,ladies_swimwear_bikinitops,Triangelbikinitop,/nl_nl/productpage.0684209004.html,14.99,,['Zwart/geribd']
296,0747346001,ladies_dresses_mididresses,Denim salopettejurk,/nl_nl/productpage.0747346001.html,34.99,,['Denimblauw']
297,0747198003,ladies_dresses_shortdresses,Overslagjurk met volant,/nl_nl/productpage.0747198003.html,14.99,,['Wit/zwarte stippen']
298,0458543009,ladies_swimwear_bikinitops,Push-up bikinitop,/nl_nl/productpage.0458543009.html,17.99,,['Zwart']
299,0484205004,ladies_jacketscoats_jackets,Denim jack,/nl_nl/productpage.0484205004.html,39.99,,['Zwart denim']
300,0490176001,ladies_trousers_joggers,Pull-on broek,/nl_nl/productpage.0490176001.html,14.99,,['Zwart']
301,0753802003,ladies_dresses_mididresses,Jurk met V-hals,/nl_nl/productpage.0753802003.html,24.99,,['Lichtgeel/bladdessin']
302,0691855010,ladies_skirts_shortskirts,Denim rok,/nl_nl/productpage.0691855010.html,19.99,,['Beige/luipaarddessin']
303,0640021005,ladies_jeans_loose,Slim Mom Jeans Trashed,/nl_nl/productpage.0640021005.html,29.99,,['Licht denimblauw']
304,0706016010,ladies_jeans_skinny_skinnyhigh,Super Skinny High Jeans,/nl_nl/productpage.0706016010.html,19.99,,['Wit']
305,0774971001,ladies_dresses_mididresses,Cold-shoulderjurk,/nl_nl/productpage.0774971001.html,34.99,,['Gebroken wit/bloemen']
306,0751342001,ladies_skirts_shortskirts,Denim rok,/nl_nl/productpage.0751342001.html,24.99,,['Denimblauw']
307,0768879002,ladies_swimwear_bikinisets_bottoms,Bikinislip,/nl_nl/productpage.0768879002.html,9.99,,['Roestbruin/witte stippen']
308,0707782004,ladies_jacketscoats_denim,Oversized denim jack,/nl_nl/productpage.0707782004.html,29.99,,['Lichtgeel']
309,0714927003,ladies_jeans_skinny_skinnyhigh,Shaping Skinny High Jeans,/nl_nl/productpage.0714927003.html,49.99,PREMIUM QUALITY,['Zwart washed out']
310,0716581003,ladies_tops_shortsleeve,Top met volants,/nl_nl/productpage.0716581003.html,19.99,,['Lichtgroen']
311,0736154001,ladies_blazerswaistcoats_blazers,Blazer van linnenmix,/nl_nl/productpage.0736154001.html,39.99,,['Wit']
312,0188183021,ladies_swimwear_swimsuits,Shaping badpak,/nl_nl/productpage.0188183021.html,29.99,,['Rood']
313,0568601006,ladies_blazerswaistcoats_blazers,Getailleerde blazer,/nl_nl/productpage.0568601006.html,29.99,,['Zwart']
314,0757748003,ladies_skirts_midiskirts,Tricot plissérok,/nl_nl/productpage.0757748003.html,44.99,,['Zwart']
315,0763011001,ladies_jumpsuits_long,Jumpsuit met strikceintuur,/nl_nl/productpage.0763011001.html,39.99,,['Lichtbeige']
316,0756097001,ladies_jumpsuits_short,Korte jumpsuit met V-hals,/nl_nl/productpage.0756097001.html,19.99,,['Wit/bloemen']
317,0790167001,ladies_dresses_shortdresses,Tuniek met borduursel,/nl_nl/productpage.0790167001.html,59.99,,['Wit']
318,0681181016,ladies_jumpsuits_short,Korte jumpsuit van viscose,/nl_nl/productpage.0681181016.html,14.99,,['Beige/luipaarddessin']
319,0728473001,ladies_swimwear_bikinitops,Padded triangelbikinitop,/nl_nl/productpage.0728473001.html,14.99,,['Wit']
320,0743803005,ladies_dresses_maxidresses,Maxi-jurk,/nl_nl/productpage.0743803005.html,49.99,,['Geel']
321,0714730007,ladies_jumpsuits_short,Chiffon jumpsuit,/nl_nl/productpage.0714730007.html,24.99,,['Turkoois/bloemen']
322,0779546005,ladies_dresses_shortdresses,Jurk met volant,/nl_nl/productpage.0779546005.html,14.99,,['Wit/blauw gestreept']
323,0640156004,ladies_jumpsuits_short,Jumpsuit met kant,/nl_nl/productpage.0640156004.html,29.99,,['Helderrood']
324,0752516005,ladies_trousers_slim,Paperbagbroek van linnenmix,/nl_nl/productpage.0752516005.html,24.99,,['Beige']
325,0749699012,ladies_tops_vests,Straptop met V-hals,/nl_nl/productpage.0749699012.html,14.99,,['Zwart/dessin']
326,0636505002,ladies_swimwear_swimsuits,Shaping badpak,/nl_nl/productpage.0636505002.html,29.99,,['Roestrood/bloemen']
327,0677999001,ladies_jeans_skinny_skinnyhigh,Slim High Ankle Jeans,/nl_nl/productpage.0677999001.html,39.99,,['Denimblauw']
328,0399136047,ladies_jeans_shaping,Shaping Skinny Regular Jeans,/nl_nl/productpage.0399136047.html,49.99,PREMIUM QUALITY,['Wit']
329,0188183020,ladies_swimwear_swimsuits,Shaping badpak,/nl_nl/productpage.0188183020.html,29.99,,['Donkerblauw/dessin']
330,0754357001,ladies_shoes_sneakers,Sneakers met robuuste zool,/nl_nl/productpage.0754357001.html,34.99,,['Wit']
331,0684824003,ladies_swimwear_swimsuits,Badpak met cutouts,/nl_nl/productpage.0684824003.html,29.99,,['Zwart']
332,0617534005,ladies_tops_shortsleeve,Linnen top,/nl_nl/productpage.0617534005.html,14.99,PREMIUM QUALITY,['Wit']
333,0709269003,ladies_dresses_shortdresses,Korte overslagjurk,/nl_nl/productpage.0709269003.html,24.99,,['Grijs/slangenleerdessin']
334,0573716012,ladies_trousers_slim,Pantalon,/nl_nl/productpage.0573716012.html,14.99,,['Zwart']
335,0788319004,ladies_dresses_mididresses,Overslagjurk met strikbanden,/nl_nl/productpage.0788319004.html,34.99,,['Roest']
336,0688537004,ladies_lingerie_briefsknickers_bikinibriefs,Cheeky bikinislip,/nl_nl/productpage.0688537004.html,9.99,,['Zwart/geribd']
337,0698293001,ladies_swimwear_bikinitops,Padded bikinitop met volant,/nl_nl/productpage.0698293001.html,17.99,,['Lichtblauw/wit gestreept']
338,0599719001,ladies_shorts,Korte chinoshort,/nl_nl/productpage.0599719001.html,19.99,,['Zwart']
339,0525518005,ladies_shorts_jeans,Denim short - Boyfriend,/nl_nl/productpage.0525518005.html,24.99,,['Licht denimblauw/trashed']
340,0681181004,ladies_jumpsuits_short,Korte jumpsuit van viscose,/nl_nl/productpage.0681181004.html,14.99,,['Blauw/wit gestreept']
341,0687856003,ladies_jacketscoats_denim,Oversized denim jack,/nl_nl/productpage.0687856003.html,39.99,,['Licht denimblauw']
342,0714828001,ladies_dresses_mididresses,Overslagjurk met dessin,/nl_nl/productpage.0714828001.html,24.99,,['Rood/witte stippen']
343,0727029001,ladies_swimwear_bikinisets_bottoms,Bikinislip,/nl_nl/productpage.0727029001.html,12.99,,['Gebroken wit/zebradessin']
344,0762063001,ladies_dresses_shortdresses,Overslagjurk,/nl_nl/productpage.0762063001.html,24.99,,['Beige/luipaarddessin']
345,0780887001,ladies_swimwear_bikinisets_tops,Bikinitop,/nl_nl/productpage.0780887001.html,17.99,,['Wit']
346,0747939002,ladies_swimwear_bikinisets_bottoms,Bikinislip,/nl_nl/productpage.0747939002.html,9.99,,['Lichtbeige/luipaarddessin']
347,0556677009,ladies_shoes_sandals_espandrillos,Sandaletten,/nl_nl/productpage.0556677009.html,29.99,,['Zwart']
348,0788324001,ladies_dresses_mididresses,Overslagjurk met strikbanden,/nl_nl/productpage.0788324001.html,34.99,,['Zwart']
349,0769753002,ladies_dresses_mididresses,Jurk met V-hals,/nl_nl/productpage.0769753002.html,29.99,,['Blauw/bladdessin']
350,0753836002,ladies_dresses_shortdresses,Glitterende jurk met volants,/nl_nl/productpage.0753836002.html,29.99,,['Vintageroze/bloemen']
351,0763037001,ladies_shirtsblouses_blouses,Blouse met golvende randjes,/nl_nl/productpage.0763037001.html,24.99,,['Wit']
352,0774254002,ladies_shirtsblouses_tunics,Zijden tuniek,/nl_nl/productpage.0774254002.html,89.99,PREMIUM QUALITY,['Zwart']
353,0757926003,ladies_jeans_skinny_skinnyhigh,Super Skinny High Ankle Jeans,/nl_nl/productpage.0757926003.html,39.99,,['Zwart denim']
354,0589599031,ladies_swimwear_bikinitops,Balconettebikinitop,/nl_nl/productpage.0589599031.html,14.99,,['Rood/geribd']
355,0688537011,ladies_swimwear_bikinisets_bottoms,Cheeky bikinislip,/nl_nl/productpage.0688537011.html,9.99,,['Donkergroen']
356,0766440002,ladies_dresses_shortdresses,Jurk met strikbanden,/nl_nl/productpage.0766440002.html,19.99,,['Zwart/dessin']
357,0751399001,ladies_blazerswaistcoats_blazers,Single-breasted colbert,/nl_nl/productpage.0751399001.html,39.99,,['Poederroze']
358,0590928013,ladies_swimwear_bikinitops,Push-up triangelbikinitop,/nl_nl/productpage.0590928013.html,17.99,,['Blauw/paisleydessin']
359,0562245050,ladies_jeans_skinny,Superstretchbroek - Skinny Fit,/nl_nl/productpage.0562245050.html,19.99,,['Wit']
360,0721298003,ladies_dresses_mididresses,Overslagjurk met volant,/nl_nl/productpage.0721298003.html,19.99,,['Rood/grote bloemen']
361,0775629001,ladies_dresses_mididresses,Wijde jurk,/nl_nl/productpage.0775629001.html,59.99,,['Roomwit']
362,0664319011,ladies_trousers_chinosslacks,Paperbagbroek,/nl_nl/productpage.0664319011.html,14.99,,['Zwart/palmbladeren']
363,0733668001,ladies_shoes_sandals_espandrillos,Leren sandalen,/nl_nl/productpage.0733668001.html,44.99,PREMIUM QUALITY,['Zwart']
364,0711685013,ladies_lingerie_bras_softwireless,Kanten soft-bh,/nl_nl/productpage.0711685013.html,9.99,,['Neonroze']
365,0795440001,ladies_tops_vests,Top met kant,/nl_nl/productpage.0795440001.html,14.99,,['Zwart']
366,0751628001,ladies_shirtsblouses_tunics,Tuniek van lyocell,/nl_nl/productpage.0751628001.html,34.99,,['Donkerblauw']
367,0722436003,ladies_swimwear_bikinisets_tops,Bikinitop met volants,/nl_nl/productpage.0722436003.html,17.99,,['Rood/bloemen']
368,0806837002,ladies_dresses_mididresses,Plissé overslagjurk,/nl_nl/productpage.0806837002.html,69.99,,['Wit/blauwe bloemen']
369,0559630013,ladies_swimwear_bikinitops,Triangelbikinitop,/nl_nl/productpage.0559630013.html,14.99,,['Zwart/stippen']
370,0723345004,ladies_dresses_mididresses,Jurk met dessin,/nl_nl/productpage.0723345004.html,39.99,,['Zwart/bloemen']
371,0612481002,ladies_shorts_jeans,Denim short,/nl_nl/productpage.0612481002.html,19.99,,['Denimblauw/trashed']
